Term,Group,Course,Age,Gender,Written_narrative_unfiltered
S22,PFG,SPA 3,19,Female,"Este libro es sobre un personaje como se llama Jake. Jake es un estudiante de UC Davis y tenía la oportunidad a estudiar en el extranjero en Argentina. Jake fue a Argentina y se perdió su maleta en el avión. Jake tenía la maleta de Augustin, un otro estudiante de UC Davis. Jake pasó mucho tiempo a buscar a Augustin y durante este tiempo Jake hizo amigos con otros jóvenes en Argentina. Se sacaron en todos los partes de cultura de Argentina, como un club y un partido de fútbol. Durante su viaje en Argentina Jake estaba buscar a Augustin a le dio la maleta. Augustin también tenía la maleta de Jake. Jake conocía el exnovio de Augustin en un restaurante, y obtiene pistas sobre donde vives Augustin. Desde mucho tiempo, Jake recibió un ´friend request´ a Facebook y es el novio de Augustin! Le dice que sabes donde estaba Augustin y su maleta. Jake fue a un restaurante y Augstin y su novio estaban allí. Jake finalmente le dio la maleta de Augstin a el. Pero, cuando Jake se fue el tocar el maleta de Augustin un otra vez. "
S22,PFG,SPA 3,19,Female,"Jake es estudiante de UC Davis y está viajando a Mendoza, Argentina. Durante de su vuelo, él conoció un hombre Augustín. Augustín vive en Argentina, y él y Jake hablan sobre de sus viajes. Después de llegaron en Mendoza, Argentina, ellos salieron el aerpuerto con la equivocada maleta. Jake conoce su famila se Mendoza, y lo toman a su casa. Benjamín y Jake van a de compras para ropa nuevo mientras Jake trataba encontrar Augustín en Facebook. El próximo día, Jake conoce amigos nuevos y ellos tienen un BBQ. Ellos estuvieron fuera toda la noche y el proximo día Jake está muy cansado. Pero, Benjamin y Jake salen otra vez y Jake conoce Juan, el ex-novio de Augustín. Juan le dice dondé Augustín está viviendo para que Jake puede encontrar Augustín. Jake pasa tiempo con sus amigos una vez más antes de encontrando Augustín. Cuando ellos se ven finalmente, las maletas intercambian otra vez!"
S22,PFG,SPA 3,19,Female,El libro trataba de un chico que estudiaba en Argentina. Su maleta se intercambiaba con la de otro chico que estudiaba en California. 
S22,PFG,SPA 3,20,Female,"Jake went to Argentina to study abroad. He met Augustín on the plane and accidently switch suitcases with him. While looking for Augustín, Jake makes new friends. His friends has helped him to know more about Argentina, be more fluent in Spanish, and all around making him feel more comfortable during his study abroad trip. Jake finally finds Augustín, but still manages to switch suitcases once again."
S22,PFG,SPA 3,20,Female,"Jake era un estudiante en UC Davis. Él quería ir a Argentina para aprender más español y más de la cultura allí. Buscó una familia en Argentina que quiso Jake y entonces Jake preparó su maleta. En el avión, Jake estaba sentando con Agustin. Ellos hablaron mucho. Después de llegar en Argentina, Jake vio que no tuvo su maleta. Tuvo la maleta de Agustin. Los dos tuvieron la misma maleta. Por eso, Jake necesitó buscar Agustin. Luego, él buscó el ex-novio de Agustin, Juan, pero no supo donde está Agustin. Cuando Jake estaba buscando para Agustin, hizo nuevos amigos. Por fin, Jake encontró Agustin porque Juan lo añadió en un grupo de mensaje con Agustin. En un restuarante, las dos chicos intercambiaron las maletas pero cuando Jake llegar a la casa, vio que todavía tuvo la maleta de Agustin."
S22,PFG,SPA 3,22,Female,"Sonia se fue de viaje a la isla galápagos con una clase y su profesor para estudiar biología en la zona. Conoce a dos guías llamados Alex y Harry que también quieren estudiar el trabajo de darwin en las islas. Al principio no quiere ir con ellos porque no son guías oficiales pero ella va con ellos porque se separan de la clase. Se pierden en la selva y todos se lastiman varias veces por tocar manzanillo. Al final, Sonia se separa de Alex y Harry. No le queda agua y está deshidratada. Alla se despierta después de ser encontrada por un médico y otros, descubriendo que Harry y Alex murieron














"
S22,PFG,SPA 3,20,Female,"Cuando Jake vivía con Irene por dos años, él siempre practicaba español con ella. Él quería estudiar español en otra lugar con hispanohablantes y descubrió el programa de Study Abroad en Argentina. Él asistió a una presentación sobre la programa y decidió a ir a Argentina. En el avión, él conoció a Agustín y ellos hablaron sobre UC Davis, Estados Unidos y Argentina. Celia y Antonio saludaron a Jake con un gran póster que dijo ¡Bienvenido, Jake! Él llegó a su casa nueva y abrió su maleta. Descubrió la maleta no es suya, es de Agustín. Jake y Benjamin exploraron Mendoza y compraron ropa. Después ellos fueron a un restaurante, Mundo Chori. Jake recordó que este restaurante es en un foto de Agustín. Preguntó a el mozo y descubrió Juan es el novio de Agustín pero su relación terminó. Juan dio la dirección de la casa de Agustín. Jake tomó el autobús y el Metrotranvía para ir a la casa de Agustín. Tomás abrió la puerta y dijo que no conoce Agustín pero invitó a Jake a ir a un boliche. Esa noche Jake fue al boliche con Tomás y sus amigos. Al día siguiente ellos fueron a un partido de fútbol. De repente Jake recibió una solicitud de amistad en Facebook y lo aceptó. Juan creó un grupo con Jake y Agustín. Ellos estuvieron de acuerdo a ir a un restaurante para intercambiar valijas. Ellos finalmente intercambiaron sus valijas. Sin embargo cuando Jake llegué a casa y abrió su maleta, descubrió su maleta es de Agustín. "
S22,PFG,SPA 3,22,Female,"Jake estudiaba en Argentina y conoció amigos nuevos como Agustín y Benjamín. Allí, Jake perdió su maleta, aprendió algunos bailes nuevos y comió comidas nuevas. Un ejemplo de baile nuevo fue las sevillanas y un ejemplo de comida fue la carne que tenía un estilo de Argentina. Jake y su amigo Benjamín fueron a la ciudad de Mendoza. Ellos admiraon la arquitectónica y la cultura allí.

Jake, Tomás, Sofía y Nico fueron al partido de fútbol. Aquí, Jake aprendió que muchas costumbres de Argentina sobre los partidos de fútbol son como esas de Estados Unidos. Por ejemplo, hay son hamburguesas comer en el partido pero las bebidas alcohólicas no están permitidos.

Al final del libro, Jake pudo mantenerse en contacto con los amigos que hizo cuando regresó a los Estados Unidos. Además, finalmente, Jake le devolvió los artículos de Agustín.
"
S22,PFG,SPA 3,20,Female,At the beginning of the book the main character Jake decides to go abroad to Mendoza. He was faced with the challenge of retrieving his bag that was lost at the airport. He had to travel around the city to buy clothes for the few days he was without his luggage. He meets new friends that he ends up doing fun activities with such as trying new food. Jake is found constantly having to correct his Spanish grammar since its spoken slightly different in the location he was in. We read along as he takes different forms of transportation and create strong friendships through dancing.
S22,PFG,SPA 3,19,Female,"Jake is  new to Argentina to practice his Spanish and make it better and he wants to learn more about tango. He applies for a program and gets in. He is going to go to Argentina. He gets all of his stuff to go and eats breakfast. He is asked by Irena to take a lot of photos and talk with whats app. He finally goes on the plane and is nervous. He gets food and learns about choripan. He meets another boy named Augustin on the plane. He went to a café and learned that certain words in Spanish mean different things in different places. He goes to the house that he is going to be staying at. He looks through the suitcase and finds out it belongs to Augustine. He goes around and sees art and people performing dances. He is shown a lot of special places in Argentina and museums. They later go to a restaurant. He meets a man who’s name is Juan. turns out Augustine is his ex-boyfriend. They try to find a way to travel with public transportation. They go to Augustine's house but it turns out it isn't his house. He is then invited to an asad, it's like a potluck.  He goes and there is a lot of food and he has a great conversation. He then gets tired. But instead he goes out. He is invited to a soccer game by Tomas. He goes to the game and learns about it. He has a lot of fun and people go wild. They are really happy with the game and want to go to a bar. He sees Augustine and gets his suitcase back. 
"
S22,PFG,SPA 3,19,Male,"Cuando subió al avión y cambió las maletas con otra persona por accidente. Luego se encontraron después de que Jake hiciera un gran esfuerzo por encontrar a Augustan. Este fue un viaje largo y difícil, pero se encontraron. Luego cambiaron de bolso y tuvieron una conversación. Sin embargo, volvieron a confundir sus maletas, lo cual fue ir. Cuando subió al avión y cambió las maletas con otra persona por accidente. Luego se encontraron después de que Jake hiciera un gran esfuerzo por encontrar a Augustan. Este fue un viaje largo y difícil, pero se encontraron. Luego cambiaron de bolso y tuvieron una conversación. Sin embargo, volvieron a confundir sus maletas, lo cual fue ir. Cuando subió al avión y cambió las maletas con otra persona por accidente. Luego se encontraron después de que Jake hiciera un gran esfuerzo por encontrar a Augustan. Este fue un viaje largo y difícil, pero se encontraron. Luego cambiaron de bolso y tuvieron una conversación. Sin embargo, volvieron a confundir sus maletas, lo cual fue ir. Cuando subió al avión y cambió las maletas con otra persona por accidente. Luego se encontraron después de que Jake hiciera un gran esfuerzo por encontrar a Augustan. Este fue un viaje largo y difícil, pero se encontraron. Luego cambiaron de bolso y tuvieron una conversación. Sin embargo, volvieron a confundir sus maletas, lo cual fue ir. Cuando subió al avión y cambió las maletas con otra persona por accidente. Luego se encontraron después de que Jake hiciera un gran esfuerzo por encontrar a Augustan. Este fue un viaje largo y difícil, pero se encontraron. Luego cambiaron de bolso y tuvieron una conversación. Sin embargo, volvieron a confundir sus maletas, lo cual fue ir. Cuando subió al avión y cambió las maletas con otra persona por accidente. Luego se encontraron después de que Jake hiciera un gran esfuerzo por encontrar a Augustan. Este fue un viaje largo y difícil, pero se encontraron. Luego cambiaron de bolso y tuvieron una conversación. Sin embargo, volvieron a confundir sus maletas, lo cual fue ir. Cuando subió al avión y cambió las maletas con otra persona por accidente. Luego se encontraron después de que Jake hiciera un gran esfuerzo por encontrar a Augustan. Este fue un viaje largo y difícil, pero se encontraron. Luego cambiaron de bolso y tuvieron una conversación. Sin embargo, volvieron a confundir sus maletas, lo cual fue ir.

"
